序号	方向	层级	出现轮次	累计触发	累计命中	综合命中率	平均命中率	波动	综合评分	各状态命中率	估算总盈亏	条件组合
502	做多	优质	2	23	16	69.6%	69.6%	0.004	71.2	空头75%  ⚠震荡57%	+2.62%	偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & KDJ-K<35（宽松） & MA5斜率<-0.05%（严格） & RSI温和<50（宽松）
503	做多	优质	2	23	16	69.6%	69.6%	0.004	71.2	空头73%  ⚠震荡62%	+2.62%	偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & KDJ-K<35（宽松） & MA5斜率向下（宽松） & RSI温和<45（严格）
504	做多	精品	3	37	28	75.7%	74.5%	0.057	71.1	空头84%  ⚠震荡58%	+7.38%	偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & MA5斜率<-0.05%（严格） & 量比>1.8（严格）
505	做多	优质	3	62	44	71.0%	72.1%	0.037	71.1	空头68%  震荡74%	+8.28%	下影线/实体>1.5（宽松） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & OBV方向买压（宽松） & RSI温和<50（宽松）
506	做多	精品	3	48	36	75.0%	74.0%	0.053	71.1	空头81%  ⚠震荡55%	+9.12%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & MA5斜率<-0.05%（严格） & RSI<40（宽松）
507	做多	精品	3	54	40	74.1%	74.0%	0.053	71.1	空头79%  ⚠震荡62%	+9.56%	ATR波动率比>1.2（宽松） & 布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & 量比温和>1.1（宽松）
508	做多	精品	3	51	38	74.5%	74.0%	0.053	71.1	空头79%  ⚠震荡62%	+9.34%	布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & MA5斜率向下（宽松） & 量比温和>1.1（宽松）
509	做多	精品	3	54	40	74.1%	74.0%	0.053	71.1	空头79%  ⚠震荡62%	+9.56%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & RSI温和<50（宽松） & 量比温和>1.1（宽松）
510	做多	精品	3	51	38	74.5%	74.0%	0.053	71.1	空头79%  ⚠震荡62%	+9.34%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & MA5斜率向下（宽松） & 量比温和>1.1（宽松）
511	做多	精品	3	51	38	74.5%	74.0%	0.053	71.1	空头79%  ⚠震荡62%	+9.34%	偏离MA5温和<-0.5%（严格） & MA5斜率向下（宽松） & RSI温和<50（宽松） & 量比温和>1.1（宽松）
512	做多	精品	1	21	15	71.4%	71.4%	0.000	71.0	空头73%  震荡67%	+2.94%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥2（宽松） & KDJ-J<15（严格）
513	做多	精品	1	14	10	71.4%	71.4%	0.000	71.0	⚠空头56%  震荡100%	+1.96%	布林中区<0.35（严格） & 下影线/实体>2.5（严格） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & RSI温和<50（宽松）
514	做多	精品	1	14	10	71.4%	71.4%	0.000	71.0	空头75%	+1.96%	布林中区<0.40（宽松） & MA5斜率<-0.05%（严格） & MACD柱翻正（严格） & RSI<40（宽松） & 量比温和>1.1（宽松）
515	做多	精品	1	21	15	71.4%	71.4%	0.000	71.0	空头72%	+2.94%	ATR波动率比>1.2（宽松） & 布林中区<0.35（严格） & KDJ-K<35（宽松） & MACD柱翻正（严格） & RSI温和<45（严格）
516	做多	精品	1	14	10	71.4%	71.4%	0.000	71.0	空头70%	+1.96%	ATR波动率比>1.2（宽松） & 下影线/实体>1.5（宽松） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & 量比温和>1.1（宽松）
517	做多	精品	1	14	10	71.4%	71.4%	0.000	71.0	空头69%	+1.96%	下影线/实体>1.5（宽松） & MA5斜率<-0.05%（严格） & MACD柱翻正（严格） & RSI温和<45（严格）
518	做多	精品	1	21	15	71.4%	71.4%	0.000	71.0	空头69%  震荡75%	+2.94%	布林位置<0.25（宽松） & 连续阴线≥2（宽松） & KDJ-K<35（宽松） & 下影线/实体>1.5（宽松） & OBV方向买压（宽松）
519	做多	精品	1	14	10	71.4%	71.4%	0.000	71.0	空头88%  ⚠震荡40%	+1.96%	布林中区<0.40（宽松） & KDJ-K<35（宽松） & MACD柱翻正（严格） & OBV方向买压（宽松） & RSI温和<45（严格）
520	做多	精品	1	14	10	71.4%	71.4%	0.000	71.0	空头89%  ⚠震荡40%	+1.96%	布林中区<0.35（严格） & KDJ-K<35（宽松） & MA5斜率<-0.05%（严格） & MACD柱翻正（严格） & OBV方向买压（宽松）
521	做多	精品	1	21	15	71.4%	71.4%	0.000	71.0	空头69%  震荡80%	+2.94%	连续阴线≥2（宽松） & 下影线/实体>1.5（宽松） & MA5斜率<-0.05%（严格） & OBV方向买压（宽松） & 量比温和>1.1（宽松）
522	做多	精品	2	19	14	73.7%	73.9%	0.039	71.0	空头82%	+3.26%	偏离MA5温和<-0.3%（宽松） & KDJ-J<25（宽松） & RSI<30（严格）
523	做多	精品	2	19	14	73.7%	73.9%	0.039	71.0	空头82%	+3.26%	偏离MA5温和<-0.3%（宽松） & RSI<30（严格） & 量比温和>1.1（宽松）
524	做多	精品	2	29	21	72.4%	73.9%	0.039	71.0	⚠空头59%  震荡92%	+4.46%	布林中区<0.35（严格） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & RSI温和<50（宽松） & 量比>1.8（严格）
525	做多	精品	2	19	14	73.7%	73.9%	0.039	71.0	空头81%	+3.26%	偏离MA5温和<-0.5%（严格） & KDJ-K<25（严格） & RSI<40（宽松）
526	做多	精品	2	19	14	73.7%	73.9%	0.039	71.0	空头81%	+3.26%	布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & KDJ-K<25（严格）
527	做多	精品	2	19	14	73.7%	73.9%	0.039	71.0	空头81%	+3.26%	偏离MA5温和<-0.5%（严格） & KDJ-K<25（严格） & RSI温和<45（严格）
528	做多	精品	2	19	14	73.7%	73.9%	0.039	71.0	空头80%	+3.26%	连续阴线≥2（宽松） & MA5斜率向下（宽松） & MACD柱>0(多头)（宽松） & OBV方向买压（宽松） & 量比>1.8（严格）
529	做多	精品	2	19	14	73.7%	73.9%	0.039	71.0	空头83%  ⚠震荡57%	+3.26%	ATR波动率比>1.8（严格） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & RSI温和<45（严格） & 量比温和>1.1（宽松）
530	做多	优质	3	72	51	70.8%	72.5%	0.041	70.9	空头71%  震荡69%	+9.48%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥2（宽松） & RSI<30（严格） & 量比>1.8（严格）
531	做多	优质	4	63	44	69.8%	69.2%	0.025	70.9	空头67%  震荡73%	+7.42%	ATR波动率比>1.2（宽松） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & 量比>1.8（严格）
532	做多	精品	2	100	71	71.0%	71.0%	0.016	70.9	空头70%  震荡73%	+13.40%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.3%（宽松） & MA5斜率向下（宽松） & 量比>1.8（严格）
533	做多	精品	3	63	46	73.0%	73.0%	0.046	70.9	⚠多头62%  空头79%  ⚠震荡62%	+10.22%	偏离MA5温和<-0.5%（严格） & RSI温和<45（严格）
534	做多	精品	3	46	34	73.9%	73.1%	0.047	70.8	空头80%  ⚠震荡55%	+8.04%	偏离MA5温和<-0.5%（严格） & MA5斜率<-0.05%（严格） & RSI<40（宽松） & 量比温和>1.1（宽松）
535	做多	精品	3	46	34	73.9%	73.1%	0.047	70.8	空头79%  ⚠震荡58%	+8.04%	布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & MA5斜率<-0.05%（严格） & 量比>1.3（宽松）
536	做多	精品	3	46	34	73.9%	73.1%	0.047	70.8	空头79%  ⚠震荡58%	+8.04%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & MA5斜率<-0.05%（严格） & 量比>1.3（宽松）
537	做多	精品	3	46	34	73.9%	73.1%	0.047	70.8	空头79%  ⚠震荡58%	+8.04%	偏离MA5温和<-0.5%（严格） & MA5斜率<-0.05%（严格） & RSI温和<50（宽松） & 量比>1.3（宽松）
538	做多	精品	3	26	19	73.1%	73.1%	0.047	70.8	空头73%  震荡73%	+4.24%	偏离MA5温和<-0.5%（严格） & 连续阴线≥3（严格） & MA5斜率向下（宽松） & 量比温和>1.1（宽松）
539	做多	精品	3	26	19	73.1%	73.1%	0.047	70.8	空头73%  震荡73%	+4.24%	ATR波动率比>1.2（宽松） & 布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & 连续阴线≥3（严格） & 量比温和>1.1（宽松）
540	做多	精品	3	26	19	73.1%	73.1%	0.047	70.8	空头73%  震荡73%	+4.24%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & 连续阴线≥3（严格） & RSI温和<50（宽松） & 量比温和>1.1（宽松）
541	做多	精品	3	26	19	73.1%	73.1%	0.047	70.8	空头73%  震荡73%	+4.24%	ATR波动率比>1.2（宽松） & 布林中区<0.40（宽松） & 偏离MA5温和<-0.5%（严格） & 连续阴线≥3（严格） & 量比温和>1.1（宽松）
542	做多	优质	2	31	22	71.0%	72.3%	0.027	70.7	空头68%  震荡75%	+4.14%	偏离MA5温和<-0.3%（宽松） & 连续阴线≥2（宽松） & KDJ-J<25（宽松） & RSI<30（严格）
543	做多	优质	2	31	22	71.0%	72.3%	0.027	70.7	空头67%  震荡78%	+4.14%	偏离MA5温和<-0.3%（宽松） & 连续阴线≥2（宽松） & RSI<30（严格） & 量比温和>1.1（宽松）
544	做空	优质	2	28	16	57.1%	57.1%	0.000	70.7	多头60%  ⚠震荡50%	+3.92%	偏离MA5温和>0.5%（严格） & KDJ-J>85（严格） & MA5斜率>0.05%（严格）
545	做空	优质	2	28	16	57.1%	57.1%	0.000	70.7	⚠多头50%  震荡67%	+3.92%	ATR波动率比>1.2（宽松） & 偏离MA5温和>0.5%（严格） & 连续阳线≥2（宽松） & KDJ-J>85（严格）
546	做空	优质	2	28	16	57.1%	57.1%	0.000	70.7	多头55%  震荡67%	+3.92%	偏离MA5温和>0.5%（严格） & 连续阳线≥2（宽松） & KDJ-J>85（严格） & RSI温和>50（宽松）
547	做空	优质	2	28	16	57.1%	57.1%	0.000	70.7	多头55%  震荡67%	+3.92%	偏离MA5温和>0.5%（严格） & 连续阳线≥2（宽松） & KDJ-J>85（严格） & MA5斜率向上（宽松）
548	做空	优质	2	28	16	57.1%	57.1%	0.000	70.7	⚠多头40%  震荡100%	+3.92%	连续阳线≥3（严格） & KDJ-K>75（严格） & MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松） & RSI温和>50（宽松）
549	做多	精品	3	35	26	74.3%	73.4%	0.050	70.6	空头83%  ⚠震荡58%	+6.30%	偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & RSI<40（宽松） & 量比>1.8（严格）
550	做多	精品	3	35	26	74.3%	73.4%	0.050	70.6	空头83%  ⚠震荡55%	+6.30%	偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & KDJ-K<35（宽松） & 量比>1.8（严格）
551	做多	精品	3	32	24	75.0%	75.6%	0.063	70.6	空头72%  震荡79%	+6.08%	KDJ-J<15（严格） & KDJ-K<35（宽松） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & 量比>1.8（严格）
552	做多	精品	4	45	35	77.8%	80.7%	0.073	70.6	空头64%  震荡95%	+10.30%	布林中区<0.35（严格） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & 量比>1.8（严格）
553	做多	精品	3	58	42	72.4%	72.2%	0.040	70.5	⚠多头57%  空头79%  ⚠震荡62%	+8.92%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & 量比温和>1.1（宽松）
554	做空	精品	2	20	12	60.0%	60.4%	0.021	70.5	⚠多头50%  震荡75%	+3.60%	布林中区>0.60（宽松） & MA5斜率>0.05%（严格） & MACD柱翻负（严格） & OBV方向卖压（宽松）
555	做多	优质	3	31	22	71.0%	70.7%	0.029	70.5	空头78%	+4.14%	偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & RSI<30（严格）
556	做多	精品	3	58	44	75.9%	75.5%	0.063	70.5	多头80%  空头80%  ⚠震荡62%	+11.72%	ATR波动率比>1.2（宽松） & 布林中区<0.40（宽松） & 偏离MA5温和<-0.5%（严格）
557	做多	优质	2	24	17	70.8%	71.0%	0.017	70.5	空头73%  ⚠震荡62%	+3.16%	偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & KDJ-K<35（宽松） & RSI温和<45（严格）
558	做多	优质	2	24	17	70.8%	71.0%	0.017	70.5	空头75%  ⚠震荡62%	+3.16%	偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & KDJ-K<35（宽松） & MA5斜率向下（宽松） & RSI温和<50（宽松）
559	做多	精品	2	20	15	75.0%	75.0%	0.050	70.4	空头82%	+3.80%	偏离MA5温和<-0.5%（严格） & KDJ-K<25（严格） & RSI温和<50（宽松）
560	做多	优质	3	37	26	70.3%	71.5%	0.035	70.4	空头65%  震荡79%	+4.58%	布林位置<0.25（宽松） & KDJ-J<25（宽松） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & 量比>1.8（严格）
561	做多	精品	3	64	46	71.9%	71.5%	0.035	70.4	⚠多头55%  空头80%  ⚠震荡62%	+9.36%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格）
562	做多	精品	3	50	36	72.0%	72.2%	0.041	70.3	空头76%  ⚠震荡62%	+7.40%	偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & MA5斜率向下（宽松）
563	做多	精品	3	47	34	72.3%	72.2%	0.041	70.3	空头74%  ⚠震荡58%	+7.18%	ATR波动率比>1.8（严格） & 布林中区<0.40（宽松） & 偏离MA5温和<-0.5%（严格）
564	做空	精品	1	15	9	60.0%	60.0%	0.000	70.3	多头75%  ⚠震荡50%	+2.70%	ATR波动率比>1.8（严格） & KDJ-K>65（宽松） & MACD柱<0(空头)（宽松） & OBV方向卖压（宽松） & 量比>1.3（宽松）
565	做空	精品	1	15	9	60.0%	60.0%	0.000	70.3	多头75%  ⚠震荡50%	+2.70%	ATR波动率比>1.8（严格） & KDJ-K>65（宽松） & MACD柱<0(空头)（宽松） & OBV方向卖压（宽松） & 量比温和>1.1（宽松）
566	做空	精品	1	10	6	60.0%	60.0%	0.000	70.3	多头56%	+1.80%	ATR波动率比>1.8（严格） & 布林位置>0.75（宽松） & KDJ-K>75（严格） & MACD柱<0(空头)（宽松） & RSI温和>50（宽松）
567	做空	精品	1	10	6	60.0%	60.0%	0.000	70.3	多头56%	+1.80%	ATR波动率比>1.8（严格） & 布林中区>0.60（宽松） & KDJ-K>75（严格） & MACD柱<0(空头)（宽松） & RSI温和>50（宽松）
568	做空	精品	1	10	6	60.0%	60.0%	0.000	70.3	多头80%  ⚠震荡40%	+1.80%	ATR波动率比>1.2（宽松） & MA5斜率>0.05%（严格） & MACD柱翻负（严格） & OBV方向卖压（宽松） & 量比>1.3（宽松）
569	做空	精品	1	10	6	60.0%	60.0%	0.000	70.3	⚠多头50%	+1.80%	MA5斜率>0.05%（严格） & MACD柱翻负（严格） & RSI>60（宽松） & 上影线/实体>1.5（宽松）
570	做空	精品	1	10	6	60.0%	60.0%	0.000	70.3	⚠多头50%	+1.80%	KDJ-K>65（宽松） & MA5斜率>0.05%（严格） & MACD柱翻负（严格） & 上影线/实体>1.5（宽松）
571	做空	精品	1	10	6	60.0%	60.0%	0.000	70.3	震荡67%	+1.80%	连续阳线≥2（宽松） & MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松） & 上影线/实体>2.5（严格） & 量比>1.3（宽松）
572	做空	精品	1	10	6	60.0%	60.0%	0.000	70.3	多头60%	+1.80%	ATR波动率比>1.2（宽松） & 布林中区>0.60（宽松） & MACD柱<0(空头)（宽松） & OBV方向卖压（宽松） & 上影线/实体>1.5（宽松）
573	做空	精品	1	10	6	60.0%	60.0%	0.000	70.3	空头57%	+1.80%	ATR波动率比>1.8（严格） & 连续阳线≥2（宽松） & MACD柱<0(空头)（宽松） & 上影线/实体>2.5（严格）
574	做多	精品	3	69	51	73.9%	72.2%	0.042	70.3	空头73%  震荡78%	+12.06%	ATR波动率比>1.8（严格） & 布林位置<0.15（严格） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & 量比>1.8（严格）
575	做多	精品	3	69	51	73.9%	72.2%	0.042	70.3	空头73%  震荡78%	+12.06%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & RSI温和<45（严格） & 量比>1.8（严格）
576	做多	精品	3	69	51	73.9%	72.2%	0.042	70.3	空头73%  震荡76%	+12.06%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & MA5斜率<-0.05%（严格） & 量比>1.8（严格）
577	做多	优质	3	37	26	70.3%	70.3%	0.026	70.3	空头76%  ⚠震荡58%	+4.58%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松）
578	做多	优质	3	37	26	70.3%	70.3%	0.026	70.3	空头78%  ⚠震荡50%	+4.58%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & KDJ-K<35（宽松） & RSI<40（宽松）
579	做多	优质	3	37	26	70.3%	70.3%	0.026	70.3	空头78%  ⚠震荡50%	+4.58%	偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & KDJ-K<35（宽松） & RSI<40（宽松） & 量比温和>1.1（宽松）
580	做多	精品	1	38	27	71.1%	71.1%	0.000	70.2	空头77%  ⚠震荡50%	+5.12%	ATR波动率比>1.2（宽松） & 布林中区<0.35（严格） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & RSI温和<45（严格）
581	做多	优质	3	43	30	69.8%	69.3%	0.018	70.2	空头68%  震荡78%	+5.02%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & KDJ-J<15（严格） & 量比>1.8（严格）
582	做多	优质	3	44	30	68.2%	68.9%	0.016	70.1	空头71%  ⚠震荡50%	+4.16%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & KDJ-K<35（宽松）
583	做多	优质	3	41	28	68.3%	68.9%	0.016	70.1	空头73%  ⚠震荡50%	+3.94%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & KDJ-K<35（宽松） & MA5斜率<-0.05%（严格）
584	做多	优质	3	35	24	68.6%	68.9%	0.016	70.1	空头67%  震荡73%	+3.50%	ATR波动率比>1.2（宽松） & 布林位置<0.15（严格） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & RSI温和<45（严格）
585	做多	优质	3	98	68	69.4%	72.0%	0.041	70.0	空头68%  震荡79%	+10.92%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.3%（宽松） & KDJ-K<25（严格） & RSI<30（严格） & 量比>1.3（宽松）
586	做多	精品	3	35	28	80.0%	82.9%	0.065	70.0	空头85%  ⚠震荡57%	+9.10%	偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & KDJ-K<35（宽松） & RSI<30（严格）
587	做多	精品	3	35	28	80.0%	82.9%	0.065	70.0	空头85%  ⚠震荡62%	+9.10%	偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & MA5斜率向下（宽松） & RSI<30（严格）
588	做空	精品	2	23	14	60.9%	61.0%	0.027	70.0	多头73%  ⚠震荡50%	+4.42%	布林位置>0.75（宽松） & 连续阳线≥2（宽松） & MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松） & OBV方向卖压（宽松）
589	做多	优质	3	36	25	69.4%	69.4%	0.020	70.0	空头75%  ⚠震荡58%	+4.04%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & 量比>1.3（宽松）
590	做多	优质	3	36	25	69.4%	69.4%	0.020	70.0	空头76%  ⚠震荡55%	+4.04%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & MA5斜率<-0.05%（严格）
591	做多	优质	3	36	25	69.4%	69.4%	0.020	70.0	空头77%  ⚠震荡50%	+4.04%	偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & KDJ-K<35（宽松） & RSI<40（宽松） & 量比>1.3（宽松）
592	做空	优质	2	86	49	57.0%	57.0%	0.002	70.0	多头56%  震荡62%	+11.84%	布林位置>0.75（宽松） & 偏离MA5温和>0.3%（宽松） & 连续阳线≥3（严格） & KDJ-J>85（严格） & RSI>60（宽松）
593	做空	优质	2	86	49	57.0%	57.0%	0.002	70.0	多头56%  震荡62%	+11.84%	布林中区>0.65（严格） & 偏离MA5温和>0.3%（宽松） & 连续阳线≥3（严格） & KDJ-J>85（严格） & RSI>60（宽松）
594	做多	精品	3	33	24	72.7%	72.1%	0.042	69.9	空头79%  ⚠震荡40%	+5.22%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.5%（严格） & MA5斜率向下（宽松） & RSI<30（严格） & 量比>1.3（宽松）
595	做多	优质	3	56	39	69.6%	69.0%	0.017	69.9	空头70%  震荡69%	+6.44%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & KDJ-J<25（宽松） & 量比>1.8（严格）
596	做多	精品	2	38	27	71.1%	72.1%	0.029	69.9	空头65%  震荡80%	+5.12%	ATR波动率比>1.2（宽松） & 布林中区<0.35（严格） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & 量比>1.3（宽松）
597	做多	精品	2	25	18	72.0%	72.1%	0.029	69.9	空头75%  ⚠震荡62%	+3.70%	偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & KDJ-K<35（宽松） & RSI温和<50（宽松）
598	做多	精品	2	25	18	72.0%	72.1%	0.029	69.9	多头67%  空头89%	+3.70%	连续阴线≥2（宽松） & KDJ-J<25（宽松） & MACD柱>0(多头)（宽松） & OBV方向买压（宽松） & 量比>1.8（严格）
599	做多	优质	2	86	60	69.8%	72.1%	0.029	69.9	空头67%  震荡85%	+10.04%	偏离MA5温和<-0.3%（宽松） & 连续阴线≥2（宽松） & KDJ-K<25（严格） & RSI<30（严格） & 量比>1.3（宽松）
600	做多	精品	3	45	32	71.1%	71.0%	0.034	69.7	空头74%  ⚠震荡58%	+6.10%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.5%（严格） & RSI<40（宽松）
601	做多	优质	3	48	34	70.8%	71.0%	0.034	69.7	空头75%  ⚠震荡55%	+6.32%	偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & KDJ-K<35（宽松）
602	做多	精品	3	45	32	71.1%	71.0%	0.034	69.7	空头74%  ⚠震荡58%	+6.10%	ATR波动率比>1.8（严格） & 布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格）
603	做多	精品	3	45	32	71.1%	71.0%	0.034	69.7	空头74%  ⚠震荡58%	+6.10%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.5%（严格） & RSI温和<50（宽松）
604	做多	精品	3	45	32	71.1%	71.0%	0.034	69.7	空头77%  ⚠震荡50%	+6.10%	偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & MA5斜率<-0.05%（严格） & RSI温和<50（宽松）
605	做多	优质	1	24	17	70.8%	70.8%	0.000	69.7	空头74%  ⚠震荡60%	+3.16%	ATR波动率比>1.2（宽松） & 布林中区<0.35（严格） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & RSI<40（宽松）
606	做多	优质	1	24	17	70.8%	70.8%	0.000	69.7	空头73%  震荡67%	+3.16%	KDJ-J<15（严格） & KDJ-K<25（严格） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & OBV方向买压（宽松）
607	做多	优质	1	24	17	70.8%	70.8%	0.000	69.7	空头74%  ⚠震荡60%	+3.16%	连续阴线≥2（宽松） & MA5斜率<-0.05%（严格） & OBV方向买压（宽松） & RSI<40（宽松） & 量比温和>1.1（宽松）
608	做多	精品	3	38	29	76.3%	78.9%	0.066	69.7	空头79%  震荡67%	+7.92%	偏离MA5温和<-0.3%（宽松） & 连续阴线≥2（宽松） & MA5斜率<-0.05%（严格） & RSI<30（严格）
609	做多	优质	3	136	92	67.6%	67.4%	0.005	69.7	多头100%  空头66%  震荡67%	+11.84%	ATR波动率比>1.8（严格） & 布林中区<0.40（宽松） & 偏离MA5温和<-0.3%（宽松） & 量比温和>1.1（宽松）
610	做多	优质	3	142	96	67.6%	67.3%	0.005	69.7	多头100%  空头67%  ⚠震荡63%	+12.28%	ATR波动率比>1.8（严格） & 布林中区<0.40（宽松） & 偏离MA5温和<-0.3%（宽松）
611	做多	精品	3	29	21	72.4%	72.4%	0.045	69.6	空头79%  ⚠震荡40%	+4.46%	偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & RSI<30（严格） & 量比>1.3（宽松）
612	做多	精品	3	29	21	72.4%	72.4%	0.045	69.6	空头79%  ⚠震荡40%	+4.46%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & RSI<30（严格）
613	做多	精品	2	21	17	81.0%	82.2%	0.053	69.6	空头83%  震荡78%	+5.74%	下影线/实体>1.5（宽松） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & OBV方向买压（宽松） & 量比>1.3（宽松）
614	做多	优质	3	30	21	70.0%	69.8%	0.025	69.6	空头73%  震荡73%	+3.60%	偏离MA5温和<-0.5%（严格） & 连续阴线≥3（严格） & 量比温和>1.1（宽松）
615	做多	优质	3	134	90	67.2%	67.0%	0.003	69.6	空头66%  震荡67%	+10.76%	ATR波动率比>1.8（严格） & 布林中区<0.35（严格） & 偏离MA5温和<-0.3%（宽松） & 量比温和>1.1（宽松）
616	做多	优质	3	146	98	67.1%	67.0%	0.002	69.6	多头82%  空头67%  ⚠震荡63%	+11.64%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.3%（宽松）
617	做多	优质	3	140	94	67.1%	67.0%	0.002	69.6	多头100%  空头67%  ⚠震荡63%	+11.20%	ATR波动率比>1.8（严格） & 布林中区<0.35（严格） & 偏离MA5温和<-0.3%（宽松）
618	做多	优质	3	140	94	67.1%	67.0%	0.002	69.6	多头78%  空头66%  震荡67%	+11.20%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.3%（宽松） & 量比温和>1.1（宽松）
619	做多	优质	3	39	27	69.2%	69.1%	0.019	69.5	空头76%  ⚠震荡50%	+4.26%	布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & KDJ-K<35（宽松） & RSI<40（宽松）
620	做多	优质	3	39	27	69.2%	69.1%	0.019	69.5	空头76%  ⚠震荡50%	+4.26%	偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & KDJ-K<35（宽松） & MA5斜率向下（宽松） & RSI<40（宽松）
621	做多	优质	2	98	69	70.4%	70.4%	0.016	69.5	空头69%  震荡73%	+12.32%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.3%（宽松） & MA5斜率<-0.05%（严格） & 量比>1.8（严格）
