序号	方向	层级	出现轮次	累计触发	累计命中	综合命中率	平均命中率	波动	综合评分	各状态命中率	估算总盈亏	条件组合
516	做多	精品	5	61	45	73.8%	73.3%	0.040	78.1	空头80%  ⚠震荡60%	+10.54%	偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & MA5斜率<-0.05%（严格） & RSI<40（宽松） & 量比>1.8（严格）
517	做多	精品	4	47	34	72.3%	72.1%	0.022	78.1	空头84%  ⚠震荡50%	+7.18%	偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & KDJ-J<25（宽松） & 量比>1.8（严格）
518	做空	精品	3	57	34	59.6%	59.8%	0.003	78.0	多头57%  震荡70%	+9.98%	布林中区>0.60（宽松） & 偏离MA5温和>0.3%（宽松） & 连续阳线≥3（严格） & KDJ-J>75（宽松） & 量比温和>1.1（宽松）
519	做多	精品	5	58	42	72.4%	72.4%	0.033	78.0	空头78%  ⚠震荡38%	+8.92%	偏离MA5温和<-0.5%（严格） & RSI<30（严格） & 量比>1.3（宽松）
520	做多	精品	5	58	42	72.4%	72.4%	0.033	78.0	空头78%  ⚠震荡38%	+8.92%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.5%（严格） & RSI<30（严格）
521	做多	精品	5	58	42	72.4%	72.4%	0.033	78.0	空头78%  ⚠震荡38%	+8.92%	偏离MA5温和<-0.5%（严格） & MA5斜率向下（宽松） & RSI<30（严格） & 量比温和>1.1（宽松）
522	做多	精品	4	50	37	74.0%	75.9%	0.046	78.0	⚠空头62%  震荡88%	+8.80%	布林中区<0.40（宽松） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & 量比>1.8（严格）
523	做多	精品	4	48	35	72.9%	74.5%	0.042	78.0	⚠空头62%  震荡86%	+7.72%	布林中区<0.40（宽松） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & RSI温和<50（宽松） & 量比>1.8（严格）
524	做多	优质	5	71	50	70.4%	70.4%	0.017	77.9	空头77%  ⚠震荡53%	+8.94%	布林位置<0.15（严格） & 偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & KDJ-K<35（宽松）
525	做多	优质	5	78	55	70.5%	70.4%	0.017	77.9	空头76%  ⚠震荡53%	+9.92%	布林中区<0.35（严格） & 偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & KDJ-K<35（宽松） & MA5斜率向下（宽松）
526	做多	优质	5	74	52	70.3%	70.2%	0.016	77.9	空头77%  ⚠震荡50%	+9.16%	布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & KDJ-K<35（宽松） & MA5斜率<-0.05%（严格）
527	做多	优质	5	74	52	70.3%	70.2%	0.016	77.9	空头77%  ⚠震荡50%	+9.16%	偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & KDJ-K<35（宽松） & MA5斜率<-0.05%（严格） & RSI温和<45（严格）
528	做多	优质	5	68	48	70.6%	70.7%	0.020	77.9	空头77%  ⚠震荡57%	+8.72%	偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & RSI<40（宽松） & 量比>1.3（宽松）
529	做多	优质	5	68	48	70.6%	70.7%	0.020	77.9	空头77%  ⚠震荡55%	+8.72%	偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & MA5斜率<-0.05%（严格） & RSI<40（宽松） & 量比温和>1.1（宽松）
530	做多	精品	6	100	74	74.0%	73.4%	0.049	77.8	空头78%  ⚠震荡61%	+17.60%	布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & MA5斜率向下（宽松） & 量比温和>1.1（宽松）
531	做多	精品	6	100	74	74.0%	73.4%	0.049	77.8	空头78%  ⚠震荡61%	+17.60%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & MA5斜率向下（宽松） & 量比温和>1.1（宽松）
532	做多	精品	6	100	74	74.0%	73.4%	0.049	77.8	空头78%  ⚠震荡61%	+17.60%	偏离MA5温和<-0.5%（严格） & MA5斜率向下（宽松） & RSI温和<50（宽松） & 量比温和>1.1（宽松）
533	做空	优质	4	46	27	58.7%	58.8%	0.007	77.8	⚠多头50%  震荡100%	+7.44%	偏离MA5温和>0.5%（严格） & 连续阳线≥3（严格） & KDJ-J>85（严格） & 量比>1.3（宽松）
534	做多	精品	6	112	84	75.0%	74.5%	0.058	77.8	多头86%  空头78%  ⚠震荡61%	+21.28%	ATR波动率比>1.2（宽松） & 布林中区<0.40（宽松） & 偏离MA5温和<-0.5%（严格）
535	做多	精品	2	24	18	75.0%	74.8%	0.021	77.8	空头76%  震荡71%	+4.56%	ATR波动率比>1.2（宽松） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & RSI<40（宽松） & 量比>1.3（宽松）
536	做多	精品	4	41	32	78.0%	78.0%	0.047	77.7	空头77%  震荡73%	+9.54%	布林位置<0.15（严格） & 偏离MA5温和<-0.5%（严格） & 连续阴线≥3（严格）
537	做多	精品	6	75	56	74.7%	73.7%	0.052	77.7	空头81%  ⚠震荡59%	+13.90%	偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & MA5斜率<-0.05%（严格） & 量比>1.8（严格）
538	做多	优质	4	41	29	70.7%	70.7%	0.012	77.7	多头67%  空头100%	+5.34%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥2（宽松） & OBV方向买压（宽松）
539	做多	精品	5	89	64	71.9%	71.5%	0.027	77.7	⚠多头50%  空头79%  ⚠震荡60%	+13.06%	偏离MA5温和<-0.5%（严格） & 量比>1.3（宽松）
540	做多	精品	5	79	58	73.4%	73.0%	0.039	77.7	空头79%  ⚠震荡57%	+13.26%	布林位置<0.15（严格） & 偏离MA5温和<-0.5%（严格） & MA5斜率<-0.05%（严格） & 量比>1.3（宽松）
541	做多	精品	5	79	58	73.4%	73.0%	0.039	77.7	空头78%  ⚠震荡60%	+13.26%	ATR波动率比>1.2（宽松） & 布林位置<0.15（严格） & 偏离MA5温和<-0.5%（严格） & RSI<40（宽松） & 量比温和>1.1（宽松）
542	做多	精品	5	75	54	72.0%	71.6%	0.028	77.7	空头78%  ⚠震荡57%	+11.10%	偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & MA5斜率<-0.05%（严格） & 量比>1.3（宽松）
543	做多	精品	5	75	54	72.0%	71.6%	0.028	77.7	空头79%  ⚠震荡50%	+11.10%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & MA5斜率<-0.05%（严格）
544	做多	精品	5	75	54	72.0%	71.6%	0.028	77.7	空头79%  ⚠震荡50%	+11.10%	布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & MA5斜率<-0.05%（严格） & 量比温和>1.1（宽松）
545	做多	精品	5	75	54	72.0%	71.6%	0.028	77.7	空头79%  ⚠震荡50%	+11.10%	偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & MA5斜率<-0.05%（严格） & RSI温和<50（宽松） & 量比温和>1.1（宽松）
546	做多	精品	3	38	29	76.3%	77.4%	0.037	77.6	空头76%  震荡76%	+7.92%	KDJ-K<35（宽松） & 下影线/实体>1.5（宽松） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & 量比温和>1.1（宽松）
547	做多	精品	6	103	77	74.8%	74.0%	0.055	77.5	空头79%  ⚠震荡59%	+19.22%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & MA5斜率<-0.05%（严格）
548	做多	优质	5	67	47	70.1%	70.1%	0.017	77.5	空头77%  ⚠震荡55%	+8.18%	偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & MA5斜率<-0.05%（严格） & RSI<40（宽松） & 量比>1.3（宽松）
549	做多	精品	6	102	75	73.5%	73.2%	0.048	77.5	空头78%  ⚠震荡61%	+17.28%	ATR波动率比>1.2（宽松） & 布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & 量比温和>1.1（宽松）
550	做多	精品	6	102	75	73.5%	73.2%	0.048	77.5	空头78%  ⚠震荡61%	+17.28%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & RSI温和<50（宽松） & 量比温和>1.1（宽松）
551	做多	精品	6	99	73	73.7%	73.2%	0.048	77.5	空头78%  ⚠震荡61%	+17.06%	ATR波动率比>1.2（宽松） & 布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & MA5斜率向下（宽松） & 量比温和>1.1（宽松）
552	做多	精品	6	99	73	73.7%	73.2%	0.048	77.5	空头78%  ⚠震荡61%	+17.06%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & MA5斜率向下（宽松） & RSI温和<50（宽松） & 量比温和>1.1（宽松）
553	做空	精品	2	17	11	64.7%	64.6%	0.021	77.5	多头89%  ⚠震荡38%	+4.18%	布林位置>0.75（宽松） & MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松） & OBV方向卖压（宽松） & 量比温和>1.1（宽松）
554	做空	精品	1	14	9	64.3%	64.3%	0.000	77.5	多头67%  震荡60%	+3.36%	连续阳线≥2（宽松） & MA5斜率向上（宽松） & MACD柱<0(空头)（宽松） & RSI>60（宽松） & 上影线/实体>1.5（宽松）
555	做空	精品	1	28	18	64.3%	64.3%	0.000	77.5	多头65%  震荡64%	+6.72%	布林位置>0.75（宽松） & KDJ-K>75（严格） & MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松） & 量比>1.3（宽松）
556	做空	精品	1	14	9	64.3%	64.3%	0.000	77.5	多头56%  震荡80%	+3.36%	ATR波动率比>1.2（宽松） & 布林位置>0.75（宽松） & 连续阳线≥3（严格） & MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松）
557	做空	精品	1	14	9	64.3%	64.3%	0.000	77.5	多头56%  震荡80%	+3.36%	ATR波动率比>1.2（宽松） & 连续阳线≥3（严格） & MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松） & 量比>1.3（宽松）
558	做空	精品	1	14	9	64.3%	64.3%	0.000	77.5	多头56%  震荡80%	+3.36%	ATR波动率比>1.2（宽松） & 布林中区>0.65（严格） & 连续阳线≥3（严格） & MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松）
559	做空	精品	1	14	9	64.3%	64.3%	0.000	77.5	多头71%  震荡57%	+3.36%	KDJ-K>75（严格） & MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松） & RSI温和>50（宽松） & 上影线/实体>2.5（严格）
560	做空	精品	1	14	9	64.3%	64.3%	0.000	77.5	多头67%  震荡62%	+3.36%	ATR波动率比>1.2（宽松） & MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松） & OBV方向卖压（宽松） & RSI温和>55（严格）
561	做空	精品	1	14	9	64.3%	64.3%	0.000	77.5	多头60%	+3.36%	布林位置>0.75（宽松） & KDJ-J>85（严格） & KDJ-K>75（严格） & MACD柱<0(空头)（宽松） & RSI>70（严格）
562	做空	精品	1	14	9	64.3%	64.3%	0.000	77.5	多头71%	+3.36%	ATR波动率比>1.2（宽松） & 布林位置>0.85（严格） & MACD柱<0(空头)（宽松） & RSI>70（严格） & 量比>1.3（宽松）
563	做多	精品	5	47	35	74.5%	74.4%	0.052	77.5	空头72%  震荡72%	+8.58%	布林位置<0.15（严格） & 偏离MA5温和<-0.5%（严格） & 连续阴线≥3（严格） & 量比温和>1.1（宽松）
564	做多	精品	5	74	53	71.6%	71.3%	0.027	77.4	空头79%  ⚠震荡50%	+10.56%	ATR波动率比>1.2（宽松） & 布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & MA5斜率<-0.05%（严格）
565	做多	精品	5	74	53	71.6%	71.3%	0.027	77.4	空头79%  ⚠震荡50%	+10.56%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & MA5斜率<-0.05%（严格） & RSI温和<50（宽松）
566	做多	精品	4	46	33	71.7%	71.6%	0.020	77.4	空头81%  ⚠震荡58%	+6.64%	偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & KDJ-K<35（宽松） & 量比>1.8（严格）
567	做多	精品	4	46	33	71.7%	71.6%	0.020	77.4	空头83%  ⚠震荡50%	+6.64%	偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & KDJ-J<25（宽松） & RSI<40（宽松） & 量比>1.8（严格）
568	做多	精品	4	46	33	71.7%	71.6%	0.020	77.4	空头83%  ⚠震荡50%	+6.64%	布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & KDJ-J<25（宽松） & 量比>1.8（严格）
569	做多	精品	4	46	33	71.7%	71.6%	0.020	77.4	空头83%  ⚠震荡50%	+6.64%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & KDJ-J<25（宽松） & 量比>1.8（严格）
570	做多	精品	4	46	33	71.7%	71.6%	0.020	77.4	空头83%  ⚠震荡50%	+6.64%	偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & KDJ-J<25（宽松） & RSI温和<50（宽松） & 量比>1.8（严格）
571	做多	精品	2	41	30	73.2%	73.1%	0.008	77.3	空头75%  震荡71%	+6.74%	ATR波动率比>1.8（严格） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & 量比>1.3（宽松）
572	做多	精品	4	37	27	73.0%	73.2%	0.033	77.3	空头79%  ⚠震荡50%	+5.98%	连续阴线≥2（宽松） & MA5斜率向下（宽松） & MACD柱>0(多头)（宽松） & OBV方向买压（宽松） & 量比>1.8（严格）
573	做多	精品	1	39	29	74.4%	74.4%	0.000	77.3	空头82%  震荡65%	+7.06%	布林位置<0.15（严格） & 连续阴线≥3（严格） & MA5斜率<-0.05%（严格） & OBV方向买压（宽松） & RSI温和<50（宽松）
574	做多	优质	5	82	58	70.7%	71.0%	0.024	77.3	空头75%  ⚠震荡57%	+10.68%	布林中区<0.40（宽松） & 偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & MA5斜率<-0.05%（严格）
575	做多	精品	4	72	52	72.2%	72.8%	0.030	77.3	空头79%  ⚠震荡50%	+10.88%	偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & MA5斜率向下（宽松）
576	做多	精品	5	69	49	71.0%	71.1%	0.026	77.3	空头77%  ⚠震荡57%	+9.26%	偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & RSI<40（宽松） & 量比温和>1.1（宽松）
577	做多	精品	5	69	49	71.0%	71.1%	0.026	77.3	空头78%  ⚠震荡53%	+9.26%	ATR波动率比>1.2（宽松） & 布林位置<0.15（严格） & 偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & KDJ-K<35（宽松）
578	做多	精品	5	69	49	71.0%	71.1%	0.026	77.3	空头78%  ⚠震荡53%	+9.26%	布林位置<0.15（严格） & 偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & KDJ-K<35（宽松） & 量比温和>1.1（宽松）
579	做空	精品	3	28	17	60.7%	60.8%	0.012	77.3	多头57%  空头67%  震荡60%	+5.32%	ATR波动率比>1.2（宽松） & 布林中区>0.60（宽松） & MACD柱<0(空头)（宽松） & OBV方向卖压（宽松） & 上影线/实体>1.5（宽松）
580	做多	精品	6	74	55	74.3%	73.4%	0.051	77.2	空头81%  ⚠震荡59%	+13.36%	布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & MA5斜率<-0.05%（严格） & 量比>1.8（严格）
581	做多	精品	6	74	55	74.3%	73.4%	0.051	77.2	空头81%  ⚠震荡59%	+13.36%	偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & MA5斜率<-0.05%（严格） & RSI温和<50（宽松） & 量比>1.8（严格）
582	做多	精品	5	44	32	72.7%	72.9%	0.040	77.2	空头73%  震荡72%	+6.96%	偏离MA5温和<-0.5%（严格） & 连续阴线≥3（严格） & MA5斜率向下（宽松） & 量比温和>1.1（宽松）
583	做多	优质	5	80	56	70.0%	70.1%	0.018	77.2	空头75%  ⚠震荡53%	+9.60%	布林中区<0.40（宽松） & 偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & KDJ-K<35（宽松）
584	做多	精品	5	80	57	71.2%	71.2%	0.027	77.2	空头77%  ⚠震荡50%	+11.00%	偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & MA5斜率<-0.05%（严格） & RSI温和<50（宽松）
585	做多	精品	6	102	76	74.5%	73.8%	0.055	77.1	空头79%  ⚠震荡59%	+18.68%	ATR波动率比>1.2（宽松） & 布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & MA5斜率<-0.05%（严格）
586	做多	精品	6	102	76	74.5%	73.8%	0.055	77.1	空头79%  ⚠震荡59%	+18.68%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & MA5斜率<-0.05%（严格） & RSI温和<50（宽松）
587	做多	精品	6	92	67	72.8%	72.2%	0.042	77.1	空头77%  ⚠震荡57%	+14.68%	偏离MA5温和<-0.5%（严格） & MA5斜率<-0.05%（严格） & RSI<40（宽松） & 量比温和>1.1（宽松）
588	做多	精品	2	18	14	77.8%	77.5%	0.025	77.1	多头75%  空头83%	+4.12%	偏离MA5温和<-0.3%（宽松） & 连续阴线≥2（宽松） & KDJ-J<25（宽松） & OBV方向买压（宽松）
589	做多	优质	5	70	49	70.0%	70.0%	0.017	77.1	空头77%  ⚠震荡50%	+8.40%	布林位置<0.15（严格） & 偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & KDJ-K<35（宽松） & MA5斜率<-0.05%（严格）
590	做多	精品	2	26	19	73.1%	73.6%	0.014	77.1	⚠空头62%  震荡90%	+4.24%	MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & RSI温和<45（严格） & 量比>1.8（严格）
591	做多	精品	4	60	43	71.7%	71.7%	0.022	77.0	空头76%  ⚠震荡58%	+8.60%	布林位置<0.15（严格） & 偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & 量比温和>1.1（宽松）
592	做多	精品	4	60	43	71.7%	71.7%	0.022	77.0	空头78%  ⚠震荡58%	+8.60%	ATR波动率比>1.2（宽松） & 布林中区<0.40（宽松） & 偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松）
593	做多	精品	4	60	43	71.7%	71.7%	0.022	77.0	空头78%  ⚠震荡58%	+8.60%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & MA5斜率向下（宽松）
594	做多	精品	2	20	15	75.0%	75.3%	0.025	77.0	空头73%  震荡78%	+3.80%	布林位置<0.25（宽松） & 下影线/实体>1.5（宽松） & MA5斜率向下（宽松） & MACD柱>0(多头)（宽松） & OBV方向买压（宽松）
595	做空	精品	1	25	16	64.0%	64.0%	0.000	77.0	多头57%  震荡73%	+5.90%	连续阳线≥2（宽松） & MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松） & 量比>1.8（严格）
596	做多	精品	5	93	70	75.3%	74.8%	0.056	77.0	空头79%  ⚠震荡60%	+18.02%	布林中区<0.35（严格） & 偏离MA5温和<-0.5%（严格） & MA5斜率向下（宽松）
597	做多	精品	6	98	72	73.5%	72.9%	0.048	77.0	空头77%  ⚠震荡61%	+16.52%	布林位置<0.15（严格） & 偏离MA5温和<-0.5%（严格） & MA5斜率向下（宽松） & 量比温和>1.1（宽松）
598	做多	精品	6	125	89	71.2%	70.8%	0.031	76.9	⚠多头55%  空头78%  ⚠震荡61%	+17.10%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格）
599	做空	精品	4	57	35	61.4%	61.7%	0.029	76.9	多头55%  震荡73%	+11.38%	偏离MA5温和>0.5%（严格） & 连续阳线≥2（宽松） & KDJ-J>85（严格） & 量比>1.3（宽松）
600	做空	精品	4	39	24	61.5%	61.7%	0.029	76.9	⚠多头52%  震荡100%	+7.86%	ATR波动率比>1.8（严格） & 偏离MA5温和>0.5%（严格） & 连续阳线≥3（严格） & KDJ-J>85（严格） & 量比>1.3（宽松）
601	做多	精品	5	73	52	71.2%	71.0%	0.027	76.8	空头78%  ⚠震荡50%	+10.02%	ATR波动率比>1.2（宽松） & 布林位置<0.15（严格） & 偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & MA5斜率<-0.05%（严格）
602	做多	精品	5	73	52	71.2%	71.0%	0.027	76.8	空头78%  ⚠震荡50%	+10.02%	布林位置<0.15（严格） & 偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & MA5斜率<-0.05%（严格） & 量比温和>1.1（宽松）
603	做多	精品	5	86	63	73.3%	73.2%	0.045	76.7	空头79%  ⚠震荡59%	+14.24%	布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & 量比>1.3（宽松）
604	做多	精品	5	86	63	73.3%	73.2%	0.045	76.7	空头79%  ⚠震荡59%	+14.24%	偏离MA5温和<-0.5%（严格） & RSI温和<50（宽松） & 量比>1.3（宽松）
605	做多	精品	5	88	63	71.6%	71.9%	0.034	76.7	空头76%  ⚠震荡59%	+12.52%	偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & MA5斜率向下（宽松）
606	做多	精品	4	60	43	71.7%	71.4%	0.021	76.6	空头80%  ⚠震荡50%	+8.60%	偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & KDJ-K<35（宽松） & MA5斜率<-0.05%（严格） & 量比>1.3（宽松）
607	做多	优质	3	30	21	70.0%	70.0%	0.000	76.6	空头79%  ⚠震荡55%	+3.60%	ATR波动率比>1.8（严格） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & RSI温和<45（严格）
608	做多	精品	3	35	29	82.9%	84.6%	0.040	76.6	空头88%  ⚠震荡62%	+10.50%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & RSI<30（严格）
609	做多	精品	5	45	33	73.3%	73.3%	0.046	76.6	空头78%  ⚠震荡50%	+7.50%	偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & RSI<30（严格） & 量比>1.8（严格）
610	做空	精品	4	43	26	60.5%	60.7%	0.024	76.6	多头74%  ⚠震荡50%	+8.02%	布林位置>0.75（宽松） & 连续阳线≥2（宽松） & MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松） & OBV方向卖压（宽松）
611	做多	优质	5	103	72	69.9%	69.5%	0.015	76.6	空头69%  震荡73%	+12.22%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & KDJ-J<25（宽松） & 量比>1.8（严格）
612	做多	精品	6	70	51	72.9%	72.2%	0.044	76.6	空头79%  ⚠震荡59%	+11.20%	偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & RSI<40（宽松） & 量比>1.8（严格）
613	做多	精品	5	57	41	71.9%	71.8%	0.034	76.5	空头77%  ⚠震荡38%	+8.38%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.5%（严格） & RSI<30（严格） & 量比>1.3（宽松）
614	做多	精品	5	57	41	71.9%	71.8%	0.034	76.5	空头78%  ⚠震荡38%	+8.38%	偏离MA5温和<-0.5%（严格） & MA5斜率向下（宽松） & RSI<30（严格） & 量比>1.3（宽松）
615	做多	精品	5	57	41	71.9%	71.8%	0.034	76.5	空头78%  ⚠震荡38%	+8.38%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.5%（严格） & MA5斜率向下（宽松） & RSI<30（严格）
616	做多	精品	6	101	75	74.3%	73.5%	0.055	76.5	空头78%  ⚠震荡59%	+18.14%	ATR波动率比>1.2（宽松） & 布林位置<0.15（严格） & 偏离MA5温和<-0.5%（严格） & MA5斜率<-0.05%（严格）
617	做空	精品	1	11	7	63.6%	63.6%	0.000	76.4	多头80%	+2.54%	布林中区>0.60（宽松） & 偏离MA5温和>0.3%（宽松） & OBV方向卖压（宽松）
618	做空	精品	1	11	7	63.6%	63.6%	0.000	76.4	多头62%	+2.54%	ATR波动率比>1.2（宽松） & 偏离MA5温和>0.5%（严格） & 连续阳线≥2（宽松） & KDJ-K>65（宽松）
619	做空	精品	1	11	7	63.6%	63.6%	0.000	76.4	多头62%	+2.54%	偏离MA5温和>0.5%（严格） & 连续阳线≥2（宽松） & KDJ-K>65（宽松） & 量比温和>1.1（宽松）
620	做空	精品	1	11	7	63.6%	63.6%	0.000	76.4	多头60%  震荡67%	+2.54%	连续阳线≥2（宽松） & KDJ-K>75（严格） & MA5斜率向上（宽松） & MACD柱<0(空头)（宽松） & 上影线/实体>1.5（宽松）
621	做空	精品	1	22	14	63.6%	63.6%	0.000	76.4	多头54%  震荡78%	+5.08%	连续阳线≥2（宽松） & KDJ-J>85（严格） & MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松） & 量比>1.8（严格）
622	做空	精品	1	11	7	63.6%	63.6%	0.000	76.4	多头78%	+2.54%	连续阳线≥3（严格） & MA5斜率>0.05%（严格） & OBV方向卖压（宽松） & 上影线/实体>1.5（宽松） & 量比>1.3（宽松）
623	做空	精品	1	11	7	63.6%	63.6%	0.000	76.4	⚠震荡50%	+2.54%	ATR波动率比>1.2（宽松） & 布林中区>0.60（宽松） & 连续阳线≥3（严格） & MACD柱<0(空头)（宽松） & 上影线/实体>1.5（宽松）
624	做空	精品	1	11	7	63.6%	63.6%	0.000	76.4	多头75%	+2.54%	布林中区>0.65（严格） & KDJ-K>65（宽松） & MACD柱翻负（严格） & 上影线/实体>1.5（宽松）
625	做空	精品	1	11	7	63.6%	63.6%	0.000	76.4	多头75%	+2.54%	布林中区>0.65（严格） & KDJ-K>75（严格） & MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松） & 上影线/实体>2.5（严格）
626	做空	精品	1	11	7	63.6%	63.6%	0.000	76.4	多头67%	+2.54%	MA5斜率>0.05%（严格） & MACD柱翻负（严格） & RSI温和>50（宽松） & 上影线/实体>1.5（宽松）
627	做空	精品	1	11	7	63.6%	63.6%	0.000	76.4	多头70%	+2.54%	布林位置>0.85（严格） & KDJ-J>85（严格） & MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松） & RSI>70（严格）
628	做空	精品	1	22	14	63.6%	63.6%	0.000	76.4	多头60%	+5.08%	连续阳线≥3（严格） & KDJ-J>75（宽松） & MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松） & RSI温和>55（严格）
629	做空	精品	1	22	14	63.6%	63.6%	0.000	76.4	多头60%	+5.08%	布林中区>0.60（宽松） & 连续阳线≥3（严格） & MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松） & RSI温和>55（严格）
630	做空	精品	1	44	28	63.6%	63.6%	0.000	76.4	多头64%  震荡62%	+10.16%	布林中区>0.65（严格） & 偏离MA5温和>0.3%（宽松） & 连续阳线≥3（严格） & KDJ-J>75（宽松） & MA5斜率>0.05%（严格）
631	做空	精品	1	11	7	63.6%	63.6%	0.000	76.4	多头67%  震荡60%	+2.54%	布林位置>0.75（宽松） & KDJ-J>85（严格） & MACD柱<0(空头)（宽松） & RSI>70（严格） & 量比>1.3（宽松）
632	做空	精品	1	11	7	63.6%	63.6%	0.000	76.4	⚠空头50%	+2.54%	偏离MA5温和>0.3%（宽松） & 连续阳线≥2（宽松） & MACD柱<0(空头)（宽松）
633	做空	精品	1	22	14	63.6%	63.6%	0.000	76.4	多头53%  震荡100%	+5.08%	ATR波动率比>1.8（严格） & 偏离MA5温和>0.3%（宽松） & KDJ-J>85（严格） & MA5斜率向上（宽松） & 量比>1.8（严格）
